SentId,Word,POS,Tag
Sentence: 654,baybay,VBOF,O
NaN,dalawa,JJN_CCP,O
NaN,ibig,NNC,O
NaN,tanim,NNC,O
NaN,kape,NNC,Objects
Sentence: 655,inikutan,VBOF,O
NaN,laki,JJD_CCP,O
NaN,puno,JJD_CCP,O
NaN,nga,NNC,O
Sentence: 656,takbo,RBD,O
NaN,talon,RBD,O
NaN,silang,PRP_CCP,Humans_Body
NaN,tawid,VBAF,O
NaN,ilog,NNC,Natural_Environment
Sentence: 657,narating,VBTS,O
NaN,daan,JJN,O
NaN,punta,VBW,O
NaN,paaralan,NNC,Urban_Environment
Sentence: 658,rinig,VBTR,O
NaN,unni,RBR,O
NaN,himig,NNC,O
NaN,awit,NNC,O
NaN,ammu,FW,O
NaN,habang,RBW,O
NaN,lakad,VBTR,O
NaN,punta,RBL,O
NaN,klase,NNC,O
Sentence: 659,paborito,NNC,O
NaN,labas,NNC,O
NaN,kartun,NNC,O
NaN,telebisyon,NNC,Objects
Sentence: 660,bata,JJD,Humans_Body
NaN,makapangyarihang,JJD_CCP,O
NaN,salamin,NNC,Objects
NaN,mata,NNC,O
NaN,bida,NNC,O
NaN,liwanag,NNC,O
Sentence: 661,isip,VBTR,O
NaN,unni,FW,O
NaN,kailan,PRQ,O
NaN,roon,VBTF,O
NaN,telebisyon,NNC,Objects
NaN,bahay,NNC,Urban_Environment
Sentence: 662,tringgggg,FW,O
NaN,tunog,FW,O
NaN,timbre,FW,O
NaN,paaralan,NNC,Urban_Environment
Sentence: 663,dali,JJD,O
NaN,dali,NNC_CCP,O
NaN,takbo,VBAF,O
NaN,sina,DTPP,O
NaN,unni,FW,O
NaN,ammu,FW,O
NaN,upuan,NNC,Objects
NaN,bentilador,NNC,Objects
NaN,hinga,VBW,O
Sentence: 664,hanga,JJD,O
NaN,hanga,RBW,O
NaN,talaga,RBT,O
NaN,simoy,RBI,O
NaN,isip,VBTR,O
NaN,unni,FW,O
NaN,tulog,VBTR,O
NaN,ilalim,RBL,O
NaN,bentilador,NNC,Objects
NaN,bahay,NNC,Urban_Environment
Sentence: 665,sarap,PRI,O
NaN,tag,FW,Objects
NaN,init,NNC,O
Sentence: 666,habang,RBW,O
NaN,nasa,RBL,O
NaN,ikli,JJD_CCP,O
NaN,hinga,NNC,O
NaN,klase,NNC,O
NaN,sina,DTPP,O
NaN,unni,RBM,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
NaN,laro,VBTS,O
NaN,labas,NNC,O
Sentence: 667,init,JJD,O
NaN,nauuhaw,VBTR,O
Sentence: 668,punta,VBAF,O
NaN,tinda,NNC,Objects
NaN,kuttan,NNC,O
NaN,chettan,FW,O
NaN,bili,VBAF,O
NaN,inuming,VBOF_CCP,O
NaN,dalandan,NNC,Objects
Sentence: 669,brrr,FW,O
NaN,lamig,NNC,O
NaN,baso,NNC,Objects
NaN,hawak,NNC,O
NaN,lagkit,JJD,O
NaN,kamay,NNC,Humans_Body
NaN,unni,RBR,O
NaN,pridyeder,FW,Objects
NaN,lang,RBI,O
NaN,sana,VBS,O
NaN,bahay,NNC,Urban_Environment
NaN,mas,JJCC,O
NaN,sarap,JJD,O
NaN,sana,VBS,O
NaN,inuming,VBOF_CCP,O
NaN,dalandan,NNC,Objects
NaN,nanay,NNC,Humans_Body
Sentence: 670,bulong,NNC,O
NaN,unni,NNC,O
Sentence: 671,dami,PRI_CCP,O
NaN,tanong,NNC,O
NaN,isip,NNC,O
NaN,unni,NNC,O
NaN,hanap,VBOF,O
NaN,binibini,VBOF_CCP,Humans_Body
NaN,janaki,NNC,O
Sentence: 672,bakit,PRQ,O
NaN,po,RBS,O
NaN,tinda,NNC,Objects
NaN,mang,RBI_CCP,O
NaN,kuttan,NNC,O
NaN,chettan,NNC,O
NaN,pridyeder,NNC,Objects
NaN,bahay,NNC,Urban_Environment
NaN,wala,VBN,O
NaN,bakit,PRQ,O
NaN,po,RBS,O
NaN,paaralan,NNC,Urban_Environment
NaN,bentilador,NNC,Objects
NaN,kuwarto,NNC,Urban_Environment
NaN,wala,VBN,O
NaN,bakit,PRQ,O
NaN,po,RBS,O
NaN,bahay,NNC,Urban_Environment
NaN,ammu,RBR,O
NaN,telebisyon,NNC,Objects
NaN,wala,VBN,O
NaN,bakit,PRQ,O
NaN,po,RBS,O
NaN,ganoon,PRC,O
NaN,binibini,VBOF_CCP,Humans_Body
NaN,janaki,FW,O
NaN,tanong,NNC,O
NaN,unni,NNC,O
Sentence: 673,kayo,PRP,O
NaN,tira,VBTS,O
NaN,tanong,NNC,O
NaN,janaki,CCT,O
Sentence: 674,gubat,NNC,Natural_Environment
NaN,po,RBS,O
Sentence: 675,lapit,JJD,O
NaN,po,RBS,O
NaN,tanim,NNC,O
NaN,kape,NNC,Objects
Sentence: 676,ahh,FW,O
NaN,ilaw,NNC,Objects
NaN,bentilador,NNC,Objects
NaN,pridyeder,NNC,Objects
NaN,telebisyon,NNC,Objects
NaN,nangangailangan,VBTR,O
NaN,kuryente,NNC,Natural_Environment
Sentence: 677,palagay,NNC,O
NaN,linya,NNC,O
NaN,kuryente,NNC,Natural_Environment
NaN,bahay,NNC,Urban_Environment
Sentence: 678,bakit,PRQ,O
NaN,po,RBS,O
NaN,tanong,NNC,O
NaN,unni,NNC,O
Sentence: 679,sagot,VBAF,O
NaN,bb,NNCA,O
Sentence: 680,janaki,FW,O
NaN,kuryente,NNC,Natural_Environment
NaN,nangangailangan,VBTR,O
NaN,mga,DTCP,O
NaN,kawad,NNC,Objects
NaN,koneksyon,NNC,O
NaN,planta,NNC,Urban_Environment
Sentence: 681,tira,VBTS,O
NaN,liblib,JJD,O
NaN,parte,NNC,O
NaN,gubat,NNC,Natural_Environment
NaN,hindi,RBF,O
NaN,dali,RBD_CCP,O
NaN,abot,VBW,O
NaN,koneksyon,NNC,O
NaN,kuryente,NNC,Natural_Environment
NaN,bahay,NNC,Urban_Environment
Sentence: 682,lungkot,VBTS,O
NaN,unni,NNC,O
Sentence: 683,noo,RBW_CCP,Humans_Body
NaN,uwi,CDB,O
NaN,ibig,NNC,O
NaN,muli,RBW_CCP,O
NaN,nag,PRSP_CCP,O
NaN,unahang,NNC_CCP,O
NaN,takbo,VBAF,O
NaN,balik,RBD,O
NaN,bahay,NNC,Urban_Environment
NaN,ammu,PRS,O
NaN,tanim,NNC,O
NaN,kape,NNC,Objects
Sentence: 684,lubog,JJD,O
NaN,araw,NNC,Natural_Environment
Sentence: 685,binuksan,VBOF,O
NaN,ammu,FW,O
NaN,ilaw,NNC,Objects
Sentence: 686,mag,VBW,O
NaN,aaral,FW,O
NaN,ako,PRS,Humans_Body
NaN,aniya,NNC,O
Sentence: 687,dilim,VBTR_VBAF,Natural_Environment
Sentence: 688,tulungan,VBTF_VBOF,O
NaN,mo,PRS,O
NaN,ako,PRS_CCP,Humans_Body
NaN,uwi,VBW,O
NaN,nang,RBD,O
NaN,bilis,RBD,O
Sentence: 689,ilaw,VBOF,Objects
NaN,buntong,JJD_CCP,O
NaN,hinga,NNC_CCP,O
NaN,sabi,VBTS,O
NaN,unni,NNC,O
Sentence: 690,unni,RBR,O
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
NaN,mga,DTCP,O
NaN,lalaki,NNC,Humans_Body
NaN,labas,JJD,O
NaN,bahay,NNC,Urban_Environment
Sentence: 691,mga,DTCP,O
NaN,lalaki,NNC,Humans_Body
NaN,gawa,VBTR_VBAF,O
NaN,ingay,NNC,O
NaN,kanina,RBW,O
NaN,umaga,RBW,Natural_Environment
Sentence: 692,po,RBS,O
NaN,nangyayari,VBTR,O
NaN,tatay,NNC,Humans_Body
NaN,tanong,NNC,O
NaN,unni,NNC,O
Sentence: 693,ngiti,VBTS,O
NaN,kay,DTP,O
NaN,unni,NNP,O
Sentence: 694,turo,VBTS,O
NaN,nanay,NNC,Humans_Body
NaN,pindutan,NNC,Objects
NaN,dingding,NNC,Urban_Environment
Sentence: 695,nang,RBW,O
NaN,pindutin,VBOF,O
NaN,unni,NNC,O
Sentence: 696,wow,FW,O
NaN,liwanag,VBTR,O
NaN,buo,PRI_CCP,O
NaN,bahay,NNC,Urban_Environment
NaN,palakpak,VBTS,O
Sentence: 697,hindi,RBF,O
NaN,ako,PRS,Humans_Body
NaN,tiwala,VBW,O
NaN,unni,NNC,O
Sentence: 698,wakas,RBW,O
NaN,kuryente,NNC,Natural_Environment
NaN,bahay,NNC,Urban_Environment
Sentence: 699,kapag,VBW,O
NaN,aaral,FW,O
NaN,unni,FW,O
NaN,habang,RBW,O
NaN,ilaw,NNC,Objects
NaN,tulog,VBW,O
NaN,nang,RBW,O
NaN,bentilador,NNC,Objects
NaN,maka,VBW,O
NaN,inom,VBTF,O
NaN,nang,RBW,O
NaN,lamig,JJD,O
NaN,katas,NNC,Objects
NaN,dalandan,NNC,Objects
NaN,wakas,RBW,O
NaN,nood,VBW,O
NaN,laba,VBOF,O
NaN,bida,NNC_CCP,O
NaN,hiwaga,JJD_CCP,O
NaN,salamin,NNC,Objects
Sentence: 700,alam,VBS,O
NaN,niyo,PRP,O
NaN,ba,RBI,O
NaN,kuryente,NNC,Natural_Environment
NaN,likha,VBW,O
NaN,dami,PRI_CCP,O
Sentence: 701,bansa,NNC_CCP,Urban_Environment
NaN,india,JJD,O
NaN,pangunahing,JJD_CCP,O
NaN,pinanggagalingan,VBTR,O
NaN,baga,VBTR_CCP,Humans_Body
NaN,uling,NNC,Objects
Sentence: 702,ari,VBS,O
NaN,tayo,PRP_CCP,Humans_Body
NaN,kuha,VBTF,O
NaN,kuryente,NNC,Natural_Environment
NaN,tubig,NNC,Natural_Environment
NaN,hangin,NNC,Natural_Environment
NaN,sikat,JJD,O
NaN,araw,NNC,Natural_Environment
Sentence: 703,noo,RBW_CCP,Humans_Body
NaN,una,JJN_CCP,O
NaN,siyudad,NNC,Urban_Environment
NaN,india,CCT,O
NaN,kuryente,NNC,Natural_Environment
NaN,bangalore,NNC,Urban_Environment
Sentence: 704,mga,DTCP,O
NaN,lugar,NNC,Natural_Environment
NaN,rin,RBI,O
NaN,india,FW,O
NaN,kuryente,NNC,Natural_Environment
Sentence: 705,siyudad,NNC,Urban_Environment
NaN,bihar,JJD,O
NaN,dami,JJCS_JJD_CCP,O
NaN,bahay,NNC,Urban_Environment
NaN,wala,VBN,O
NaN,ring,RBI_CCP,O
NaN,kuryente,NNC,Natural_Environment
Sentence: 706,uttar,FW,O
NaN,pradesh,FW,O
NaN,jharkhand,FW,O
NaN,odisha,FW,O
NaN,ilan,PRQ,O
NaN,mga,DTCP,O
NaN,siyudad,NNC,Urban_Environment
NaN,dami,PRI,O
NaN,ring,RBI_CCP,O
NaN,mga,DTCP,O
NaN,tao,NNC,O
NaN,namumuhay,VBTR,O
NaN,kuryente,NNC,Natural_Environment
Sentence: 707,sanay,NNC,O
Sentence: 708,kita,VBW,O
NaN,bigla,JJD_CCP,O
NaN,kislap,NNC,O
NaN,kuryente,NNC,Natural_Environment
NaN,langit,NNC,Natural_Environment
Sentence: 709,tawag,VBS,O
Sentence: 710,unni,FW,O
NaN,kuryente,FW,Natural_Environment
NaN,mapagana,FW,O
NaN,telebisyon,NNC,Objects
NaN,pridyeder,NNC,Objects
NaN,ilaw,NNC,Objects
NaN,bentilador,NNC,Objects
Sentence: 711,bigay,VBAF,O
NaN,tatlong,JJN_CCP,O
NaN,bagay,NNC,Objects
NaN,gamit,VBTR,Objects
NaN,kuryente,NNC,Natural_Environment
Sentence: 712,isda,NNC_CCP,Animals
NaN,labas,VBTR,O
NaN,kuryente,NNC,Natural_Environment
NaN,katawan,NNC,Humans_Body
NaN,huli,VBW,O
NaN,ka,NNC,O
NaN,sanggalang,NNC,O
NaN,panganib,NNC,O
Sentence: 713,kilala,JJD,O
NaN,mo,PRS,O
NaN,ba,RBI,O
Sentence: 714,noo,RBW_CCP,Humans_Body
NaN,siyudad,NNC,Urban_Environment
NaN,timog,JJD,O
NaN,india,VBTS_VBOF,O
NaN,una,CDB,O
NaN,buo,PRI_CCP,O
NaN,bansa,NNC,Urban_Environment
NaN,kuryente,NNC,Natural_Environment
NaN,bahay,NNC,Urban_Environment
Sentence: 715,mga,DTCP,O
Sentence: 716,sagot,NNC,O
Sentence: 717,kidlat,NNC,Natural_Environment
Sentence: 718,plantsa,FW,Objects
NaN,kompyuter,NNC,Objects
NaN,selpon,FW,Objects
NaN,geyser,FW,Natural_Environment
NaN,etc,FW,O
Sentence: 719,palos,NNC,O
Sentence: 720,kerala,NNC,O
Sentence: 721,paborito,JJCS_JJD_CCP,O
NaN,bagay,NNC,Objects
NaN,anaya,NNC,O
NaN,buo,PRI_CCP,O
NaN,mundo,NNC,Natural_Environment
NaN,kaniya,PRSP_CCP,O
NaN,hinlalaki,NNC,Humans_Body
Sentence: 722,gusto,VBS_CCP,O
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,bilugan,VBOF,O
NaN,kapal,JJD,O
NaN,hinlalaki,NNC,Humans_Body
Sentence: 723,sipsip,VBTR,O
NaN,higaan,NNC,Objects
NaN,klase,NNC,O
NaN,duyan,NNC,Objects
NaN,oras,NNC,Objects
Sentence: 724,hindi,RBF,O
NaN,nagugustuhan,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,magulang,NNC,Humans_Body
NaN,lagi,RBW,O
NaN,siya,PRS_CCP,O
NaN,sabi,VBTR_VBRF,O
NaN,hinlalaki,NNC,Humans_Body
NaN,mo,PRS,O
NaN,nangangamoy,VBTR,O
NaN,tigil,VBOF,O
NaN,mo,PRS,O
NaN,iyan,PRO,O
NaN,ayaw,RBF,O
NaN,anaya,NNC,O
Sentence: 725,anaya,JJD,O
NaN,nasa,RBL,O
NaN,zoo,FW,Urban_Environment
Sentence: 726,hindi,RBF,O
NaN,pansin,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,magulang,NNC,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,hinlalaki,NNC,Humans_Body
NaN,abala,NNC,O
NaN,ting,NNC,O
NaN,iba,PRI_CCP,O
NaN,hayop,NNC,Animals
Sentence: 727,kita,VBTS,O
NaN,anaya,NNC,O
NaN,isa,PRI_CCP,O
NaN,elepante,NNC,Animals
Sentence: 728,hindi,RBF,O
NaN,tampisaw,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ina,NNC,Humans_Body
Sentence: 729,hindi,RBF,O
NaN,rin,RBI,O
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
Sentence: 730,hindi,RBF,O
NaN,kaka,VBTR_VBAF,O
NaN,saging,NNC,Objects
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 731,bata,JJD_CCP,Humans_Body
NaN,elepante,NNC,Animals
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ilong,NNC,Humans_Body
NaN,tsup,NNC,O
NaN,tsup,NNC,O
Sentence: 732,banda,JJD_CCP,Humans_Body
NaN,una,CDB,O
NaN,mga,DTCP,O
NaN,usa,NNC,Animals
Sentence: 733,isa,PRI_CCP,O
NaN,bata,JJD_CCP,Humans_Body
NaN,usa,NNC,Animals
NaN,hindi,RBF,O
NaN,nanginginain,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ina,NNC,Humans_Body
Sentence: 734,hindi,RBF,O
NaN,titi,VBTR_VBAF,Humans_Body
NaN,iba,PRI_CCP,O
NaN,hayop,NNC,Animals
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
Sentence: 735,hindi,RBF,O
NaN,rin,RBI,O
NaN,lundag,VBTR_VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 736,bata,JJD_CCP,Humans_Body
NaN,usa,NNC,Animals
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,paa,NNC,Humans_Body
NaN,tsup,NNC,O
NaN,tsup,NNC,O
Sentence: 737,sunod,JJD,O
NaN,mga,DTCP,O
NaN,nagsisigawang,VBTR_CCP,O
NaN,unggoy,NNC,Animals
Sentence: 738,isa,PRI_CCP,O
NaN,bata,JJD_CCP,Humans_Body
NaN,unggoy,NNC,Animals
NaN,hindi,RBF,O
NaN,kapit,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ina,NNC,Humans_Body
Sentence: 739,hindi,RBF,O
NaN,laro,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
Sentence: 740,hindi,RBF,O
NaN,nakikipagtaguan,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 741,bata,JJD_CCP,Humans_Body
NaN,unggoy,NNC,Animals
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,hinlalaki,NNC,Humans_Body
NaN,tsup,NNC,O
NaN,tsup,NNC,O
Sentence: 742,anaya,NNC,O
NaN,mga,DTCP,O
NaN,hippopotamus,FW,Animals
NaN,tubig,NNC,Natural_Environment
Sentence: 743,bata,JJD_CCP,Humans_Body
NaN,hippopotamus,FW,Animals
NaN,hindi,RBF,O
NaN,humihikab,VBTR_VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,ina,NNC,Humans_Body
Sentence: 744,hindi,RBF,O
NaN,umuungol,VBTR_VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
Sentence: 745,hindi,RBF,O
NaN,langoy,VBTR_VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 746,bata,JJD_CCP,Humans_Body
NaN,hippopotamus,FW,Animals
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,labi,NNC,Humans_Body
NaN,tsup,NNC,O
NaN,tsup,NNC,O
Sentence: 747,salubong,VBTS_CCP,O
NaN,ingay,NNC,O
NaN,ungol,NNC,O
NaN,tigre,NNC,Animals
Sentence: 748,tingnan,VBOF,O
NaN,mo,PRS,O
NaN,kaniya,PRSP_CCP,O
NaN,anak,NNC,Humans_Body
NaN,hindi,RBF,O
NaN,tulog,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,ina,NNC,Humans_Body
Sentence: 749,hindi,RBF,O
NaN,hampas,VBTR_VBOF,O
NaN,mga,DTCP,O
NaN,langaw,NNC,Animals
NaN,kaniya,PRSP_CCP,O
NaN,ama,NNC,Humans_Body
Sentence: 750,hindi,RBF,O
NaN,nakikipagtaguan,VBTR,O
NaN,mga,DTCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 751,bata,JJD_CCP,Humans_Body
NaN,tigre,NNC,Animals
NaN,sipsip,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,buntot,NNC,Humans_Body
NaN,tsup,NNC,O
NaN,tsup,NNC,O
Sentence: 752,upo,VBTS,O
NaN,anaya,RBD,O
NaN,pasok,VBAF,O
NaN,isip,NNC,O
NaN,mga,DTCP,O
NaN,bata,JJD_CCP,Humans_Body
NaN,hayop,NNC,Animals
NaN,hindi,RBF,O
NaN,nakikipaglibang,VBTR_CCP,O
NaN,saya,JJD,Objects
NaN,pamilya,NNC,Humans_Body
Sentence: 753,ting,VBOF,O
NaN,mga,DTCP,O
NaN,tao,NNC,O
NaN,ligid,NNC,O
Sentence: 754,bata,JJD_CCP,Humans_Body
NaN,lalaki,NNC,Humans_Body
NaN,hawak,JJD,O
NaN,koton,NNC,Objects
NaN,kendi,NNC,Objects
NaN,lata,NNC,O
NaN,juice,NNC,O
Sentence: 755,kita,VBTR,O
NaN,bata,JJD_CCP,Humans_Body
NaN,babae,NNC,Humans_Body
NaN,kuha,VBTR_VBAF,O
NaN,litrato,NNC,Objects
Sentence: 756,kita,VBTR,O
NaN,bata,NNC,Humans_Body
NaN,alog,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,laruan,NNC,Objects
Sentence: 757,mga,DTCP,O
NaN,bata,NNC,Humans_Body
NaN,saya,VBTR,Objects
NaN,yuko,VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,kamay,NNC,Humans_Body
NaN,baluktot,VBTS,O
NaN,habang,RBW,O
NaN,hinlalaki,NNC,Humans_Body
NaN,nasa,RBL,O
NaN,bibig,NNC,Humans_Body
Sentence: 758,ba,RBI,O
NaN,gamit,VBOF,Objects
NaN,kaniya,PRSP_CCP,O
NaN,hinlalaki,NNC,Humans_Body
NaN,mas,JJCC,O
NaN,paki,JJD,O
NaN,pakinabang,NNC,O
NaN,bagay,NNC,Objects
Sentence: 759,inalis,VBTS_VBOF,O
NaN,anaya,NNC,O
NaN,hinlalaki,NNC,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,bibig,NNC,Humans_Body
NaN,takbo,VBAF,O
NaN,pumagitna,VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,magulang,NNC,Humans_Body
NaN,hawak,VBOF,O
NaN,mga,DTCP,O
NaN,kamay,NNC,Humans_Body
NaN,bila,VBAF,O
NaN,talon,VBAF,O
NaN,duyan,VBTS,Objects
NaN,duyan,RBW,Objects
NaN,hangin,NNC,Natural_Environment
Sentence: 760,wheee,FW,O
NaN,gaya,VBOF,O
NaN,liit,JJD,O
NaN,bata,JJD_CCP,Humans_Body
NaN,unggoy,NNC,Animals
NaN,habang,RBW,O
NaN,nood,VBTR,O
NaN,taas,JJD,O
Sentence: 761,nagtatakbuhan,VBTR,O
NaN,laro,VBTR,O
NaN,eskwela,NNC,Urban_Environment
NaN,nag,RBD,O
NaN,uunahan,RBD,O
NaN,punta,RBD,O
NaN,paborito,RBD,O
NaN,nami,PRP_CCP,O
NaN,palaruan,NNC,Urban_Environment
Sentence: 762,bawal,VBOF,O
NaN,kami,PRP_CCP,O
NaN,laro,VBAF,O
NaN,punta,VBTR_VBAF,O
NaN,rin,RBI,O
NaN,araw,RBW,Natural_Environment
NaN,araw,NNC,Natural_Environment
Sentence: 763,nayon,NNC,Urban_Environment
NaN,saya,JJD_CCP,Objects
NaN,nayon,NNC,Urban_Environment
NaN,tren,NNC,Transportation
NaN,tren,NNC,Transportation
NaN,dada,VBTR_VBAF,O
NaN,oras,NNC,Objects
Sentence: 764,dati,VBAF,O
NaN,tren,NNC,Transportation
NaN,isa,PRI,O
NaN,hinto,VBTR_VBAF,O
Sentence: 765,gaya,JJC,O
NaN,dati,JJD,O
NaN,laro,VBTR,O
NaN,noo,RBW_CCP,Humans_Body
NaN,daan,VBAF,O
NaN,tren,NNC,Transportation
Sentence: 766,tunog,VBAF,O
NaN,tsuga,FW,O
NaN,tsuga,FW,O
NaN,tsu,FW,O
NaN,tsu,FW,O
Sentence: 767,tigil,VBAF,O
NaN,laro,NNC,O
Sentence: 768,maya,RBW,Animals
NaN,maya,RBW,Animals
NaN,rinig,VBTS,O
NaN,kami,PRP_CCP,O
NaN,bunggo,NNC,Objects
Sentence: 769,puno,VBTS,O
NaN,alikabok,NNC,Natural_Environment
NaN,lugar,NNC,Natural_Environment
Sentence: 770,punta,VBTS,O
NaN,nangyari,VBTS,O
NaN,tuklas,VBTS,O
NaN,isa,PRI_CCP,O
NaN,laki,JJD_CCP,O
NaN,parsela,NNC,O
NaN,hulog,VBTS,O
NaN,tren,NNC,Transportation
Sentence: 771,parsela,NNC,O
NaN,museo,NNC,Urban_Environment
Sentence: 772,flash,FW,O
Sentence: 773,mukhang,RBM,O
NaN,halaga,JJD,O
NaN,napakaimportanteng,JJCS_JJD_CCP,O
NaN,bagay,NNC,Objects
Sentence: 774,alala,CCT,O
NaN,fred,NNC,O
Sentence: 775,sigasig,JJD,O
NaN,naman,RBI,O
NaN,ako,PRS_CCP,Humans_Body
NaN,sagot,VBAF,O
Sentence: 776,natin,PRP,Humans_Body
NaN,ito,PRO_CCP,O
NaN,hatid,VBOF,O
NaN,museo,NNC,Urban_Environment
Sentence: 777,sinubukan,VBOF,O
NaN,buhat,VBOF,O
NaN,hila,VBOF,O
Sentence: 778,isa,PRI,O
NaN,dalawa,JJN,O
NaN,tatlo,JJN,O
NaN,tulak,NNC,O
NaN,kaunti,PRI_CCP,O
NaN,distansya,NNC,O
NaN,galaw,VBTS,O
Sentence: 779,dami,PRI_CCP,O
NaN,beses,NNC,O
NaN,subok,VBW,O
NaN,upo,VBTS,O
NaN,hinga,VBTS,O
NaN,kapag,VBW,O
NaN,isip,NNC,O
NaN,epektibo,JJD_CCP,O
NaN,galaw,VBW,O
NaN,parsela,NNC,O
Sentence: 780,fred,FW,O
NaN,lapit,JJCS_JJD,O
NaN,tulong,NNC,O
NaN,kuha,VBW,O
NaN,natin,PRP,Humans_Body
NaN,bayan,NNC,Urban_Environment
NaN,aalis,VBTF,O
NaN,balik,VBTF,O
NaN,bangga,VBTS,O
NaN,parsela,RBD,O
NaN,oras,NNC,Objects
NaN,balik,VBW,O
Sentence: 781,alala,VBTS,O
NaN,mga,DTCP,O
NaN,gamit,NNC,Objects
NaN,tatay,NNC,Humans_Body
NaN,bigay,VBOF,O
NaN,noo,RBW_CCP,Humans_Body
NaN,nakaraang,VBTS,O
NaN,araw,NNC,Natural_Environment
Sentence: 782,hanap,VBTS,O
NaN,mga,DTCP,O
NaN,gamit,NNC,Objects
NaN,baka,RBM,Animals
NaN,matagpuan,VBW,O
NaN,kami,PRP_CCP,O
NaN,bagay,NNC,Objects
NaN,tulong,RBD,O
NaN,sigla,JJD_CCP,O
NaN,sabi,VBTS,O
NaN,fred,FW,O
NaN,heto,FW,O
NaN,bagay,NNC,Objects
NaN,tulo,VBW,O
Sentence: 783,kuha,VBTS,O
NaN,lubid,NNC,Objects
NaN,bobina,NNC,Objects
Sentence: 784,lagay,VBTS,O
NaN,kreyn,FW,Objects
NaN,flash,FW,O
Sentence: 785,sinubukan,VBOF,O
NaN,tali,RBW,Objects
NaN,lubid,NNC,Objects
NaN,parsel,NNC,O
Sentence: 786,sinimulan,VBTS,O
NaN,nami,PRP_CCP,O
NaN,hila,VBOF,O
Sentence: 787,fred,FW,O
NaN,tulong,RBD,O
NaN,bobina,NNC,Objects
Sentence: 788,angat,VBTS,O
NaN,parsel,RBD,O
NaN,nang,RBD,O
NaN,taas,RBD,O
NaN,taas,RBD,O
Sentence: 789,trimmmm,NNC,O
Sentence: 790,putol,VBTS,O
NaN,lubid,NNC,Objects
Sentence: 791,titig,VBTR,O
NaN,parsela,NNC,O
Sentence: 792,sinimulan,VBTS,O
NaN,flash,FW,O
NaN,siyasat,VBOF,O
NaN,ako,PRS,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,makina,NNC,Objects
Sentence: 793,talon,VBTS,O
NaN,ako,PRS,Humans_Body
NaN,sigaw,VBTS,O
NaN,kinalalagyan,VBTR,O
NaN,tayo,PRP_CCP,Humans_Body
NaN,matulungan,VBW,O
NaN,kahoy,NNC,Objects
Sentence: 794,lagay,VBTS,O
NaN,kahoy,NNC,Objects
NaN,nang,RBW,O
NaN,hilis,RBD,O
NaN,makina,NNC,Objects
NaN,flash,FW,O
NaN,tulak,VBTS,O
NaN,parsela,NNC,O
Sentence: 795,galaw,VBTR_VBAF,O
NaN,parsela,RBD,O
NaN,ibabaw,JJD,O
NaN,kahoy,NNC,Objects
Sentence: 796,dalawa,JJN,O
NaN,pang,RBI_CCP,O
NaN,tulak,NNC,O
NaN,aabot,VBTF,O
NaN,tuktok,NNC,O
Sentence: 797,habang,RBW,O
NaN,nasa,RBL,O
NaN,tuktok,JJD,O
